Waktu ,SKU,Nama Barang,Jumlah Keluar,Harga Jual,Total,Catatan
2017-06-20 16:16:55,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp0,Rp0,Sample Barang
2017-06-20 16:06:31,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-020333
2017-06-20 16:04:35,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-684536
2017-06-20 15:26:52,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-900682
2017-06-20 15:26:52,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-900682
2017-06-20 14:43:47,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-084522
2017-06-20 14:43:47,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-084522
2017-06-20 14:25:12,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-621576
2017-06-20 14:20:30,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-821564
2017-06-20 14:12:00,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp0,Rp0,Barang Rusak
2017-06-20 13:50:34,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-535368
2017-06-20 13:50:34,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-535368
2017-06-20 13:39:40,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-527482
2017-06-20 13:33:34,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-223141
2017-06-20 12:57:53,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-813617
2017-06-20 12:57:23,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-147634
2017-06-20 12:46:17,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-746382
2017-06-20 12:33:05,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-898654
2017-06-20 12:08:39,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-122536
2017-06-20 12:08:39,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-122536
2017-06-20 12:06:07,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-975844
2017-06-20 11:32:49,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-026712
2017-06-20 11:19:22,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-654810
2017-06-20 11:19:22,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-654810
2017-06-20 11:15:23,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-332651
2017-06-20 11:12:16,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp0,Rp0,Barang Rusak
2017-06-20 11:11:36,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-401384
2017-06-20 10:59:20,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp0,Rp0,Barang Rusak
2017-06-20 9:21:47,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-322877
2017-06-20 9:21:47,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-322877
2017-06-20 7:42:04,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-724746
2017-06-20 7:42:04,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170620-724746
2017-06-20 6:26:31,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-914028
2017-06-20 6:26:31,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-914028
2017-06-20 5:54:11,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-690132
2017-06-20 5:36:09,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170620-321531
2017-06-20 4:55:10,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170620-173780
2017-06-20 4:55:10,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-173780
2017-06-20 4:19:21,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170620-340043
2017-06-20 3:58:02,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170620-557158
2017-06-20 1:40:23,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-143802
2017-06-19 19:53:15,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20170619-071711
2017-06-19 15:47:35,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-994758
2017-06-19 15:47:35,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-994758
2017-06-19 15:34:00,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-257453
2017-06-19 15:23:51,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-026273
2017-06-19 14:59:33,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-823555
2017-06-19 14:32:26,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-736408
2017-06-19 14:32:26,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-736408
2017-06-19 14:03:28,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-400836
2017-06-19 12:37:37,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-192170
2017-06-19 12:37:37,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-192170
2017-06-19 10:24:53,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-671416
2017-06-19 10:24:53,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-671416
2017-06-19 9:42:09,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170619-903658
2017-06-19 9:42:09,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-903658
2017-06-19 8:55:30,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-251647
2017-06-19 8:08:00,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170619-186788
2017-06-19 7:16:17,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-811862
2017-06-19 7:16:17,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-811862
2017-06-19 6:35:10,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-634310
2017-06-19 5:59:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp0,Rp0,Barang Hilang
2017-06-19 5:40:05,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-674015
2017-06-19 5:34:36,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-803838
2017-06-19 5:18:43,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-317314
2017-06-19 5:14:26,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170619-992684
2017-06-19 4:57:15,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-691065
2017-06-19 2:42:55,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-806363
2017-06-19 2:42:55,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-806363
2017-06-19 2:08:33,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170619-726088
2017-06-19 1:38:01,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp0,Rp0,Barang Rusak
2017-06-19 1:14:17,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170619-911225
2017-06-19 0:53:20,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170619-001403
2017-06-19 0:15:14,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170619-755303
2017-06-19 0:08:57,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-098484
2017-06-18 22:54:11,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-946576
2017-06-18 21:45:02,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-451806
2017-06-18 21:45:02,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-451806
2017-06-18 19:35:45,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-963686
2017-06-18 18:41:53,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170618-294433
2017-06-18 17:43:45,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-620764
2017-06-18 17:43:45,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-620764
2017-06-18 16:55:45,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-237327
2017-06-18 14:36:54,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-097377
2017-06-18 14:36:54,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-097377
2017-06-18 14:14:11,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-103402
2017-06-18 13:22:29,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-387886
2017-06-18 13:15:36,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-135280
2017-06-18 12:28:44,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-653770
2017-06-18 12:28:44,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-653770
2017-06-18 11:08:47,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-931165
2017-06-18 10:54:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170618-821573
2017-06-18 10:54:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170618-821573
2017-06-18 9:13:58,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-918686
2017-06-18 9:13:58,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-918686
2017-06-18 8:54:10,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-568528
2017-06-18 7:41:23,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-222137
2017-06-18 7:41:23,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-222137
2017-06-18 7:38:09,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-233402
2017-06-18 7:15:07,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-885143
2017-06-18 6:41:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-660535
2017-06-18 6:14:56,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170618-234054
2017-06-18 6:14:56,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-234054
2017-06-18 5:53:28,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170618-830047
2017-06-18 5:17:04,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-268733
2017-06-18 5:17:04,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-268733
2017-06-18 5:15:21,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-366641
2017-06-18 4:23:16,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-571202
2017-06-18 4:22:16,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-807421
2017-06-18 3:27:21,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",2,"Rp125,000","Rp250,000",Pesanan ID-20170618-846088
2017-06-18 2:31:40,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-073162
2017-06-18 1:37:18,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170618-197161
2017-06-18 1:37:18,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-197161
2017-06-18 1:12:10,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170618-466056
2017-06-18 0:56:21,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170618-268215
2017-06-18 0:48:20,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170618-761562
2017-06-17 22:37:03,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-866500
2017-06-17 22:37:03,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-866500
2017-06-17 20:48:39,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-441088
2017-06-17 16:29:41,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-007287
2017-06-17 16:29:41,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-007287
2017-06-17 16:17:06,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-787842
2017-06-17 15:51:01,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-833676
2017-06-17 15:51:01,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-833676
2017-06-17 15:17:52,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-222874
2017-06-17 15:17:52,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-222874
2017-06-17 15:14:26,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-107845
2017-06-17 13:57:33,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-283031
2017-06-17 13:48:39,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-333613
2017-06-17 13:48:39,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-333613
2017-06-17 13:30:52,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-966778
2017-06-17 12:11:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-014716
2017-06-17 12:11:19,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-014716
2017-06-17 12:02:23,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-582651
2017-06-17 11:44:52,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-107322
2017-06-17 11:39:55,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-901831
2017-06-17 11:38:12,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-764366
2017-06-17 11:30:50,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-916383
2017-06-17 11:27:28,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-158701
2017-06-17 11:27:28,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-158701
2017-06-17 10:31:08,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-142862
2017-06-17 10:31:08,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-142862
2017-06-17 9:58:57,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-207751
2017-06-17 9:53:13,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-874675
2017-06-17 9:53:13,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-874675
2017-06-17 9:51:20,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-227884
2017-06-17 8:55:09,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-985642
2017-06-17 8:47:59,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-373148
2017-06-17 7:10:44,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-968634
2017-06-17 6:52:17,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-726681
2017-06-17 6:52:17,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-726681
2017-06-17 6:36:57,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-951642
2017-06-17 6:36:57,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-951642
2017-06-17 5:13:36,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170617-174333
2017-06-17 5:13:36,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-946187
2017-06-17 4:31:09,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170617-501745
2017-06-17 4:29:22,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-980505
2017-06-17 4:21:33,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-574088
2017-06-17 4:21:33,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-574088
2017-06-17 2:57:22,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-408702
2017-06-17 2:23:38,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170617-308225
2017-06-17 2:23:38,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170617-308225
2017-06-17 1:32:08,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170617-795732
